Location,Latitude,Longitude,Date_Reported,Date_Occurred,Time_Occurred,Area_ID,Area_Name,Reporting_District_no,Part 1-2,Victim_Age,Victim_Sex,Victim_Descent,Premise_Code,Premise_Description,Status,Status_Description,Crime_Category,Weapon_desc,Weapon_cd,Mode_cd
200    CULVER                       BL,-1.2142106426025634,-0.8514982991824236,11/26/2020,11/26/2020,01:35:00,0.4969669463509378,12,0.5397294526432332,-0.970955761839616,-1.1388780819612572,0,6,-1.0134971402319193,147,2,2,4,33,PC_cd,0344 1300 1606
1400    MITCHELL                     PL,-0.2798038174184628,1.3428802933774826,10/06/2020,10/06/2020,23:35:00,-1.1414690363401665,5,-1.1296333811648107,1.0298428724832658,0.10572927979334733,0,6,0.8387815679307711,132,1,1,5,49,400.0,0913 1814 2000 0400 0444
VICTORY                      BL,0.952985019168971,-0.4034713927952145,07/28/2020,07/28/2020,12:20:00,0.6608105446200483,8,0.6380236332403703,-0.970955761839616,-0.942361130105267,0,1,-1.0464056451992767,174,1,1,5,49,400.0,2000 0401 0419 0408 1414 1218 0913 1814 1310 2004
6100    TOPHAM REGENCY               LN,0.9618186971381629,-1.7551781018525037,2/02/2020 ,01/25/2020,09:00:00,-0.15840744672550391,19,-0.17945630205915278,1.0298428724832658,0.6952801353613178,0,14,0.8340803529354343,166,2,2,2,17,FWCC_cd,0800 1822 1915
NORMANDIE,-0.24054302644429224,0.5002084098748656,2/08/2020 ,2/08/2020 ,23:30:00,1.4800285359656005,11,1.4587800412264644,-0.970955761839616,-0.35281027453729646,2,9,-1.0464056451992767,174,0,0,4,32,207.0,1822 2004 1402 0216 0334 0355 0337 0432 0416
3300    LOWELL                       AV,0.010726035790064306,1.8747930886199535,03/13/2020,03/13/2020,14:50:00,-1.1414690363401665,5,-1.1689510534036656,-0.970955761839616,0.6952801353613178,2,14,0.8340803529354343,166,0,0,4,33,PC_cd,344
2800    HAVEN                        ST,-0.04914667044550737,1.798533189660489,5/02/2020 ,5/01/2020 ,23:45:00,-1.1414690363401665,5,-1.154206926314095,1.0298428724832658,1.546853593403942,2,6,-1.0464056451992767,174,2,2,4,49,400.0,0329 2002 0913
VERMONT                      AV,-1.400699399729629,0.643195720423946,03/29/2020,03/29/2020,13:30:00,1.1523413394273796,14,1.144238663315626,1.0298428724832658,-0.28730462391863304,2,6,-1.0464056451992767,174,1,1,1,59,511.0,0421 0913
9100    BURNET                       AV,1.500673053258029,-0.992579112257453,10/10/2020,10/10/2020,18:40:00,1.31618493769649,7,1.3424652608531857,1.0298428724832658,0.1712349304120107,0,6,0.8387815679307711,132,1,1,1,10,CAPO_cd,1813 1906
MONTANA,-0.041294512250631424,0.9663470422648814,01/26/2020,01/25/2020,17:20:00,0.00543615154360652,10,0.06627914943368982,-0.970955761839616,-1.0733724313425939,2,14,-1.0464056451992767,174,2,2,4,33,PC_cd,1307 0344 1402
12700    GAIN                         ST,1.8059257030817828,-0.4806845404917044,09/25/2020,09/22/2020,00:01:00,0.8246541428891587,3,0.8231443400316449,1.0298428724832658,2.7914609551585468,0,1,0.8340803529354343,166,1,1,5,49,400.0,1202 1501 1701
800 N  ALAMEDA                      ST,-0.2601734219313775,1.1589032871376612,11/26/2020,11/26/2020,19:55:00,-1.6329998311474978,1,-1.676804319822207,1.0298428724832658,0.36775188226800093,0,1,2.399584946382581,72,2,2,5,49,400.0,0910 1266 0416 1822
6600    LAUREL CANYON                BL,1.1551780926857191,-0.39203240795131516,6/04/2020 ,6/04/2020 ,11:50:00,0.6608105446200483,8,0.5905147792850873,1.0298428724832658,1.4813479427852787,2,14,-0.3835343308567911,43,2,2,5,56,500.0,2004 0447 0416
1800 N  NEW HAMPSHIRE                AV,0.20801151043502356,0.6269904918950547,10/08/2020,10/08/2020,09:40:00,0.00543615154360652,10,-0.0025267769843061085,1.0298428724832658,-1.0733724313425939,0,6,0.8340803529354343,166,2,2,3,29,OC_cd,1814 2038 0432
900 W  84TH                         ST,-1.1798574505001815,0.6746529287447031,07/30/2020,07/30/2020,09:30:00,0.16927974981271696,0,0.20389100226968165,1.0298428724832658,-0.09078767206264286,0,1,0.8340803529354343,166,1,1,1,10,CAPO_cd,2038 0344 1813 0913 2000
MAGNOLIA                     BL,0.8077200925647773,-0.10701103559017972,08/23/2020,08/23/2020,09:15:00,0.6608105446200483,8,0.6642354147329401,1.0298428724832658,0.4332575328866643,0,6,0.8340803529354343,166,1,1,1,59,511.0,2000 0421
17500    VICTORY                      BL,1.0207098835993489,-1.4787359681243266,2/05/2020 ,2/05/2020 ,10:00:00,-0.15840744672550391,19,-0.1729033566860103,-0.970955761839616,-0.22179897329996964,2,10,-1.0134971402319193,147,2,2,4,33,PC_cd,0344 1822 1609
MARTIN LUTHER KING           BL,-0.7038203599389743,0.4782836889240924,03/18/2020,03/18/2020,18:40:00,-1.305312634609277,15,-1.2246510890753766,-0.970955761839616,-0.8768554794866036,2,6,-1.0464056451992767,174,2,2,5,58,307.0,1309 1310 1822 0202 0919
600 S  UNION                        AV,-0.2562473428339744,0.8262194779267419,06/25/2020,4/07/2020 ,05:35:00,-1.4691562328783874,13,-1.4523659407920773,1.0298428724832658,-0.5493272263932867,2,14,-0.5668817156749254,140,2,2,2,17,FWCC_cd,0100 0930 1822
3700 S  HILL                         ST,-0.654744371221296,0.7795102898141191,2/10/2021 ,12/27/2020,18:00:00,0.33312334808182736,9,0.3251204916728173,-0.970955761839616,0.2367405810306741,0,6,-1.0134971402319193,147,2,2,4,33,PC_cd,344
5700    SAN VICENTE                  BL,-0.24741366486478253,-0.02884463915666434,06/29/2020,06/27/2020,09:30:00,-0.6499382415328352,20,-0.6381624781791256,-0.970955761839616,-0.5493272263932867,2,0,-1.0134971402319193,147,2,2,4,33,PC_cd,0358 0344
100 W  119TH                        ST,-1.5498904054312959,0.8062012544498842,09/15/2020,09/15/2020,14:00:00,1.1523413394273796,14,1.178641626524624,1.0298428724832658,-0.61483287701195,2,6,-1.0464056451992767,174,2,2,5,49,400.0,1822 0400 0416 0448 2004 2021
6100    CANOGA                       AV,0.960837177363847,-2.272792166040134,02/29/2020,02/29/2020,17:11:00,1.643872134234711,16,1.6635595841371666,-0.970955761839616,-0.28730462391863304,2,15,0.38746492837844043,144,2,2,4,33,PC_cd,0325 1402
600 E  37TH                         ST,-0.6851714842262747,0.9224976003631995,07/22/2020,07/22/2020,03:00:00,0.33312334808182736,9,0.3283969643593886,-0.970955761839616,1.1538196896919617,0,1,0.8340803529354343,166,2,2,4,33,PC_cd,344
300 E  119TH                        ST,-1.5498904054312959,0.8529104425626426,4/08/2020 ,4/08/2020 ,22:15:00,1.1523413394273796,14,1.1802798628679096,-0.970955761839616,-0.8113498288679402,2,1,-1.0323020002132663,46,2,2,5,20,102.0,1407 1822 1240 1300 1100 0430 0216
400 S  MARIPOSA                     AV,-0.15122472697819728,0.5707488164124481,02/22/2023,08/28/2020,14:50:00,1.4800285359656005,11,1.4456741504801796,1.0298428724832658,-0.6803385276306134,2,6,0.8340803529354343,166,2,2,2,17,FWCC_cd,0100 0344 0922 0929 0930
6500    SUNNYSLOPE                   AV,1.0403402790864342,-0.6455965719916935,1/11/2020 ,1/10/2020 ,04:00:00,-0.3222510449946143,17,-0.349832881760857,-0.970955761839616,-1.4009006844359109,2,10,0.8340803529354343,166,2,2,4,33,PC_cd,0344 2032
2500    PURDUE                       AV,-0.4986827270992088,-0.758079922956907,04/23/2020,04/23/2020,23:45:00,-0.48609464326372476,18,-0.4104476264624248,1.0298428724832658,1.3503366415479519,2,6,0.8340803529354343,166,2,2,1,10,CAPO_cd,1202 1501
800    GLENDALE                     BL,-0.0972411393888,0.9091521180452492,01/22/2020,1/10/2020 ,16:00:00,-1.4691562328783874,13,-1.5162571581802164,-0.970955761839616,1.874381846497259,2,6,0.8387815679307711,132,2,2,4,33,PC_cd,0394 1202 0344
4900    AQUEDUCT                     AV,0.7625701829445021,-1.093623478378767,10/26/2020,10/26/2020,16:40:00,-0.15840744672550391,19,-0.10409743026801438,1.0298428724832658,-0.7458441782492768,0,6,-1.0323020002132663,46,2,2,5,49,400.0,2000 0913 1814 0444 1300
15300    STONEWOOD                    TR,0.5073750416127425,-1.0373818028961603,01/26/2021,11/05/2020,12:00:00,-0.3222510449946143,17,-0.24826222847714868,-0.970955761839616,0.1712349304120107,2,14,0.8340803529354343,166,2,2,4,33,PC_cd,0344 1822
9400 N  SEPULVEDA                    BL,1.5713424770114244,-1.0593065238470691,6/05/2020 ,6/04/2020 ,23:20:00,1.31618493769649,7,1.3408270245099,-0.970955761839616,0.5642688341239911,2,0,-1.0134971402319193,147,2,2,4,16,204.0,1822 1402 0330 0916
6300 S  HARCOURT                     AV,-0.9639231001425227,0.17515059056001475,9/02/2020 ,9/02/2020 ,17:00:00,0.16927974981271696,0,0.14491449391139943,1.0298428724832658,-0.8113498288679402,0,1,-1.0464056451992767,174,2,2,5,49,400.0,0417 0448 0416 0361
1500 S  GRAND                        AV,-0.45647737680202083,0.8862741483574506,6/07/2020 ,6/07/2020 ,01:00:00,-1.6329998311474978,1,-1.557213066762357,1.0298428724832658,0.10572927979334733,2,1,0.8387815679307711,132,1,1,5,49,400.0,2000 0913 1813 0416 0444
10100    AVALON                       BL,-1.3584940494324411,0.8967598844643244,12/22/2020,12/22/2020,22:40:00,1.1523413394273796,14,1.1163886454797705,-0.970955761839616,-0.09078767206264286,2,1,-1.0464056451992767,174,2,2,4,14,506.0,1822 1300 0329
PACIFIC COAST                HY,-2.7993650781827277,1.1617630333486022,12/28/2020,12/28/2020,00:30:00,-0.9776254380710561,4,-1.02150978250796,1.0298428724832658,-0.61483287701195,0,6,-1.0464056451992767,174,0,0,5,49,400.0,0329 0416 0432 0913 1309 1310 1814 2000
3700 S  DURANGO                      AV,-0.536961998298924,-0.33579073246870844,2/12/2020 ,2/11/2020 ,18:30:00,0.4969669463509378,12,0.4365205630162393,1.0298428724832658,-0.8113498288679402,0,14,-1.0464056451992767,174,2,2,4,33,PC_cd,329
1800 N  WILTON                       PL,0.2099745499837251,0.43252774954835954,10/06/2020,09/28/2020,20:00:00,-0.8137818398019456,6,-0.8265596576569716,-0.970955761839616,-0.09078767206264286,2,10,0.8387815679307711,132,2,2,4,33,PC_cd,344
5400    NEWCASTLE                    AV,0.8450178439901765,-1.5759673392976743,09/29/2020,09/28/2020,08:00:00,-0.15840744672550391,19,-0.12703273907401302,-0.970955761839616,-0.41831592515595983,0,1,-0.9429789153018676,148,2,2,4,33,PC_cd,1300 0344 1822 0321
11800    VICTORY                      BL,1.0216914033737345,-0.293847788040942,1/03/2020 ,1/03/2020 ,04:30:00,0.6608105446200483,8,0.6265559788373709,-0.970955761839616,-1.2043837325799205,2,14,-0.9429789153018676,148,2,2,4,33,PC_cd,0344 0397 1402
7200    CORBIN                       AV,1.164011770654911,-1.937248610618274,01/22/2020,01/22/2020,06:35:00,-0.15840744672550391,19,-0.21549750161143635,-0.970955761839616,1.3503366415479519,0,6,0.8387815679307711,132,2,2,4,33,PC_cd,344
13400    VANOWEN                      ST,1.0933423469015155,-0.6255783485148358,5/02/2020 ,04/21/2020,20:20:00,-0.3222510449946143,17,-0.3662152451937131,-0.970955761839616,0.2367405810306741,0,10,-0.957082560287878,173,2,2,4,33,PC_cd,1501 0344
1000    CHILDS                       WY,-0.6154835802471952,0.712782878224503,08/26/2020,08/26/2020,08:00:00,-1.305312634609277,15,-1.2852658337769445,-0.970955761839616,0.6952801353613178,2,6,-1.0134971402319193,147,2,2,4,33,PC_cd,0344 0385 1300 1822 1606
1400 W  51ST                         ST,-0.8412331283484316,0.5612163290424642,09/14/2020,09/13/2020,23:20:00,0.16927974981271696,0,0.10232034898597339,1.0298428724832658,-0.15629332268130625,2,6,0.8387815679307711,132,2,2,5,49,400.0,2000 1823 0913 0305 0444 0448
5600 W  JEFFERSON                    BL,-0.5546293542373076,-0.0660213398994388,12/10/2020,12/10/2020,05:30:00,-1.305312634609277,15,-1.3622629419113683,-0.970955761839616,-0.41831592515595983,2,14,-1.0134971402319193,147,2,2,4,33,PC_cd,1307 0329 1822 0202 1609
20400    SORRENTO                     LN,1.9158559178093488,-2.083095667378431,10/31/2020,10/30/2020,18:00:00,0.9884977411582692,2,0.9148855752556395,-0.970955761839616,0.8262914365986447,2,14,1.8025306419748106,58,2,2,4,33,PC_cd,0344 0354 1606
900 S  CARONDELET                   ST,-0.27195165922358683,0.722315365594487,9/04/2020 ,9/04/2020 ,08:05:00,-1.4691562328783874,13,-1.4277923956427931,-0.970955761839616,-0.61483287701195,2,6,-1.04170443020394,165,2,2,5,44,109.0,1822 0302 0334 0359
57TH                         ST,-0.9030688741326351,0.7280348580163688,9/10/2020 ,9/10/2020 ,02:05:00,0.16927974981271696,0,0.12361742144868641,-0.970955761839616,-1.269889383198584,0,1,-1.0464056451992767,174,2,2,5,20,102.0,1822 0906 0430 1309 0216 1816
6600    WOODLEY                      AV,1.0570261152504323,-1.1870418546041483,01/21/2020,01/21/2020,16:45:00,-0.15840744672550391,19,-0.16962688399943907,1.0298428724832658,-1.0733724313425939,2,6,0.8387815679307711,132,1,1,5,49,400.0,1814 0444 2000
14700    JAGUAR                       ST,1.8059257030817828,-0.9096464721389458,07/28/2020,07/23/2020,18:00:00,1.31618493769649,7,1.3113387703307589,-0.970955761839616,1.3503366415479519,0,0,0.8340803529354343,166,2,2,4,33,PC_cd,0344 1601
700 E  73RD                         ST,-1.0669826764495982,0.9158248592041567,05/23/2020,05/23/2020,20:00:00,0.16927974981271696,0,0.19078511152339672,1.0298428724832658,0.2367405810306741,2,6,-0.9476801302972044,195,2,2,4,49,400.0,0329 0913 0443 1814 1402
9300    BURNET                       AV,1.538952324457814,-0.992579112257453,10/02/2020,10/02/2020,06:20:00,1.31618493769649,7,1.3424652608531857,-0.970955761839616,-0.8768554794866036,0,6,-1.0464056451992767,174,0,0,5,49,400.0,0429 0419 1402 2000 0913 0444 0408
6600    FALLBROOK                    AV,1.037395719763347,-2.5578135384012697,2/09/2020 ,2/09/2020 ,20:34:00,1.643872134234711,16,1.6389860389878823,-0.970955761839616,-0.28730462391863304,2,15,0.38746492837844043,144,2,2,4,33,PC_cd,325
OCEAN FRONT                  WK,-0.9649046199169083,-1.003064848364327,9/08/2020 ,9/08/2020 ,04:00:00,0.4969669463509378,12,0.48894412600137904,-0.970955761839616,-0.942361130105267,0,6,-0.9711862052738883,16,0,0,5,49,400.0,1402 0400 0907 1407 1822
4800    VENICE                       BL,-0.3534178004949453,0.16847784940110733,06/20/2020,06/20/2020,20:30:00,-0.6499382415328352,20,-0.6185036420596982,1.0298428724832658,-1.3353950338172473,2,10,0.3686600683970933,77,2,2,1,10,CAPO_cd,1402 2024 1414
HOLLYWOOD                    BL,0.18641807539923674,0.24569099709759723,12/14/2020,12/13/2020,18:30:00,-0.8137818398019456,6,-0.8298361303435429,-0.970955761839616,0.8917970872173081,2,14,-1.04170443020394,165,2,2,5,6,212.0,0400 0416 0445 1218 1822 2004
21000    BURBANK                      BL,0.8901677536103819,-2.212737495609561,11/02/2020,11/02/2020,20:45:00,1.643872134234711,16,1.6946860746595933,1.0298428724832658,-1.1388780819612572,2,6,-1.0464056451992767,174,2,2,5,49,400.0,2004 0444
800 E  95TH                         ST,-1.2996028629712553,0.9367963314180399,04/21/2020,04/20/2020,10:00:00,1.1523413394273796,14,1.1163886454797705,1.0298428724832658,0.1712349304120107,2,6,0.8340803529354343,166,2,2,4,33,PC_cd,1822 0329
CHURCH                       LN,-0.1482801676551101,-0.9859063710985456,02/23/2021,07/18/2020,00:01:00,-0.48609464326372476,18,-0.538230061238703,-0.970955761839616,-1.4009006844359109,0,14,-1.0464056451992767,174,2,2,5,49,400.0,527
200 N  AVENUE 25,-0.04522059134803453,1.3438335421143726,9/02/2020 ,8/09/2020 ,23:55:00,-1.1414690363401665,5,-1.1968010712395212,-0.970955761839616,0.1712349304120107,0,14,0.8387815679307711,132,2,2,4,33,PC_cd,344
17600    BLACKHAWK                    ST,1.7274041211335813,-1.5044736840232018,08/24/2020,1/01/2020 ,00:01:00,0.9884977411582692,2,0.9869679743602067,1.0298428724832658,-1.269889383198584,0,11,0.8340803529354343,166,0,0,1,10,CAPO_cd,0911 0514 0913 1814 2000 0500
800 W  85TH                         ST,-1.1906541680180749,0.6860919135887379,04/19/2020,04/19/2020,17:15:00,0.16927974981271696,0,0.20389100226968165,-0.970955761839616,0.5642688341239911,0,6,0.8340803529354343,166,2,2,5,6,212.0,0913 0416 0447 2002
100 E  88TH                         PL,-1.2387486369613676,0.8119207468719016,08/30/2020,08/30/2020,23:50:00,1.1523413394273796,14,1.0803474459274869,1.0298428724832658,-1.0078667807239303,0,6,0.8340803529354343,166,1,1,5,49,400.0,2000 0913 1813 1243 0444 0417
5700    ALLOTT                       AV,0.8970383920308722,-0.6560823080985674,11/05/2020,11/05/2020,09:30:00,-0.3222510449946143,17,-0.31870639123843025,1.0298428724832658,2.1364044489719127,2,1,0.8340803529354343,166,1,1,1,10,CAPO_cd,1501 1402
5300    TUJUNGA                      AV,0.831276567149196,-0.21472814287053665,04/28/2020,04/28/2020,19:40:00,0.6608105446200483,8,0.6625971783896545,1.0298428724832658,-0.8768554794866036,0,6,-1.0087959252365826,146,2,2,1,10,CAPO_cd,0528 0529 2004 1822
100 W  40TH                         PL,-0.7116725181337805,0.8109674981348761,01/21/2020,01/21/2020,11:00:00,0.33312334808182736,9,0.3415028551056735,-0.970955761839616,0.5642688341239911,2,6,0.8340803529354343,166,0,0,5,41,510.0,0913 2000
SHERMAN                      WY,1.164011770654911,-0.6046068763009526,4/06/2020 ,4/05/2020 ,14:15:00,0.6608105446200483,8,0.6200030334642285,1.0298428724832658,0.10572927979334733,2,14,0.36395885340175654,83,2,2,5,49,400.0,0400 0416
5600    VINELAND                     AV,0.8793710360924886,-0.10701103559017972,5/01/2020 ,04/30/2020,20:30:00,0.6608105446200483,8,0.6494912876433696,-0.970955761839616,1.4158422921666152,2,14,-0.5668817156749254,140,2,2,4,33,PC_cd,1601 0344 0321
13500    COLLINS                      ST,0.8960568722565563,-0.646549820728719,05/20/2020,05/20/2020,04:00:00,-0.3222510449946143,17,-0.31870639123843025,1.0298428724832658,1.1538196896919617,2,10,0.8340803529354343,166,0,0,1,31,107.0,1300 1100 1402
1000 N  OXFORD                       AV,0.05783898495904103,0.48876942503096626,8/09/2020 ,8/09/2020 ,23:50:00,-0.8137818398019456,6,-0.7610302039255469,-0.970955761839616,1.1538196896919617,2,1,0.8387815679307711,132,0,0,5,56,500.0,0400 0416 1402 0603 0913
12400    VENICE                       BL,-0.7744897836923696,-0.7094642373702331,04/19/2020,04/19/2020,09:25:00,0.4969669463509378,12,0.49549707137452154,-0.970955761839616,0.5642688341239911,2,14,-1.0370032152086033,3,2,2,5,25,201.0,1822 1000 1008 0411 0334 2004 1218
2600    RAYMOND                      AV,-0.4888675293556313,0.581234552519322,1/11/2020 ,1/11/2020 ,03:00:00,-1.305312634609277,15,-1.3376893967620842,1.0298428724832658,-1.3353950338172473,0,10,0.8340803529354343,166,2,2,4,33,PC_cd,0329 1822
CRENSHAW,-0.8785308797738308,0.2695222155224214,04/25/2020,04/24/2020,14:00:00,0.16927974981271696,0,0.1121497670456871,-0.970955761839616,1.1538196896919617,2,1,-1.0464056451992767,174,2,2,4,33,PC_cd,0344 1606
1000 S  OXFORD                       AV,-0.29354509425937364,0.4925824199789327,04/13/2020,4/12/2020 ,03:00:00,1.4800285359656005,11,1.4915447680921767,-0.970955761839616,0.7607857859799813,0,9,0.8387815679307711,132,2,2,4,33,PC_cd,1307 1609 0358 0344 0213 1822
NORMANDIE,-0.20520831456759456,0.5593098315685487,12/07/2020,12/07/2020,20:50:00,1.4800285359656005,11,1.444035914136894,1.0298428724832658,0.4332575328866643,0,1,2.808590650976881,111,2,2,5,56,500.0,0334 0416 0910 1218 1822
LOS ANGELES                  ST,-0.26508102080316626,1.1455578048197108,6/02/2020 ,6/02/2020 ,13:30:00,-1.6329998311474978,1,-1.6899102105684918,-0.970955761839616,0.1712349304120107,0,1,-1.04170443020394,165,1,1,5,42,216.0,2004 0334 0411 0445 1218 1222 1814 2000 2007 0913
19200    NORDHOFF                     ST,1.500673053258029,-1.83620424449696,04/20/2020,04/15/2020,17:00:00,0.9884977411582692,2,1.0492209554050602,-0.970955761839616,1.0883140390732982,2,14,-0.10616264613192121,59,2,2,4,33,PC_cd,344
SEPULVEDA,1.500673053258029,-1.0345220566852193,04/16/2020,04/16/2020,11:35:00,1.31618493769649,7,1.3572093879427563,1.0298428724832658,-0.09078767206264286,2,14,-1.04170443020394,165,2,2,5,49,400.0,416
1800    KELTON                       AV,-0.33280588523354415,-0.758079922956907,9/09/2020 ,9/07/2020 ,20:00:00,-0.48609464326372476,18,-0.5038270980297049,-0.970955761839616,-0.8113498288679402,0,14,1.8025306419748106,58,2,2,4,33,PC_cd,0344 0346
3500 S  LA BREA                      AV,-0.5772043090474104,-0.07460057853239718,07/16/2020,07/15/2020,12:30:00,-1.305312634609277,15,-1.3458805784785122,1.0298428724832658,-1.3353950338172473,3,15,0.8387815679307711,132,2,2,4,33,PC_cd,329
25500    NORMANDIE                    AV,-2.84745954712609,0.5869540449413394,7/06/2020 ,7/06/2020 ,14:20:00,-0.9776254380710561,4,-1.0313392005676738,-0.970955761839616,1.7433705452599322,2,0,0.3686600683970933,77,0,0,4,49,400.0,0945 0325 0344 0416 0209 1202 1402 0913 1236 2047
600 S  SAN PEDRO                    ST,-0.3956231507921333,1.0855031343891377,05/15/2020,05/14/2020,12:00:00,-1.6329998311474978,1,-1.6145513387773536,-0.970955761839616,-1.0078667807239303,2,14,-1.0464056451992767,174,2,2,4,33,PC_cd,1609 0344 1307 0329 1822 0352
100 W  53RD                         ST,-0.8667526424815518,0.8119207468719016,06/20/2020,06/18/2020,23:00:00,0.33312334808182736,9,0.3742675819713859,1.0298428724832658,-0.09078767206264286,0,6,-0.9476801302972044,195,2,2,4,33,PC_cd,329
14500    HART                         ST,1.1286770587782133,-0.8543580453933645,4/03/2020 ,4/02/2020 ,17:30:00,-0.3222510449946143,17,-0.3744064269101412,-0.970955761839616,0.8917970872173081,2,6,-1.0323020002132663,46,2,2,4,33,PC_cd,1606 0344
DEVONSHIRE,1.7136628442926007,-0.9153659645609632,10/21/2020,10/19/2020,13:00:00,1.31618493769649,7,1.332635842793472,-0.970955761839616,-0.22179897329996964,2,6,-1.0464056451992767,174,2,2,4,33,PC_cd,385
8500    DE SOTO                      AV,1.3936873978535504,-2.186999779710686,2/03/2020 ,2/02/2020 ,22:00:00,0.9884977411582692,2,1.062326846151345,1.0298428724832658,-1.269889383198584,0,6,0.8387815679307711,132,0,0,5,49,400.0,2002 1236 0913 1814 0416 2000
LAUREL CANYON,0.7360691490369963,-0.3567622046825916,11/20/2020,11/20/2020,11:35:00,0.6608105446200483,8,0.6691501237627969,-0.970955761839616,2.201910099590576,0,14,-1.0134971402319193,147,2,2,4,33,PC_cd,1300 0344
300    INDIANA                      AV,-0.8726417611277262,-1.0964832245898435,06/13/2020,06/13/2020,02:16:00,0.4969669463509378,12,0.44307350838938175,1.0298428724832658,1.219325340310625,0,14,0.8340803529354343,166,2,2,1,10,CAPO_cd,CAPO_MO
15600    HILLVIEW                     LN,1.9453015110399419,-1.095529975852818,05/19/2020,05/18/2020,19:00:00,0.9884977411582692,2,0.9279914660019245,-0.970955761839616,0.8262914365986447,2,14,1.8025306419748106,58,1,1,4,33,PC_cd,1606 0344
4100 W  SLAUSON                      AV,-0.9197547102966331,0.11795566634038256,05/14/2020,05/14/2020,01:20:00,0.16927974981271696,0,0.14491449391139943,1.0298428724832658,0.3022462316493375,0,1,0.8387815679307711,132,1,1,5,49,400.0,2000 1814 0913 0448 0443
6700    FALLBROOK                    AV,1.037395719763347,-2.5578135384012697,09/15/2020,09/15/2020,18:37:00,1.643872134234711,16,1.6389860389878823,-0.970955761839616,-0.28730462391863304,2,15,0.38276371338310367,31,2,2,4,33,PC_cd,0325 0378
500 S  MISSION                      RD,-0.41230898695613133,1.2609009019960007,06/17/2020,06/17/2020,17:10:00,-1.1414690363401665,5,-1.1001451269856697,-0.970955761839616,0.6952801353613178,2,6,-1.0464056451992767,174,2,2,4,49,400.0,1822 0444 0446 0344 2004
4TH                          AV,-0.9894426142757126,0.3524548556407932,04/15/2020,04/15/2020,13:00:00,0.16927974981271696,0,0.16293509368754122,1.0298428724832658,0.3022462316493375,2,1,-0.9476801302972044,195,1,1,4,33,PC_cd,0913 0329 1300 1309
1300    PLEASENT                     ST,-0.31808308861824763,1.3047503438976826,6/03/2020 ,6/02/2020 ,22:00:00,-1.1414690363401665,5,-1.1312716175080963,-0.970955761839616,0.1712349304120107,2,6,-1.0464056451992767,174,2,2,4,33,PC_cd,1300 1302 0344
3400    WHITTIER                     BL,-0.5379435180733096,1.5068390761404462,5/07/2020 ,5/07/2020 ,13:00:00,-1.1414690363401665,5,-1.0886774725826704,-0.970955761839616,1.7433705452599322,2,6,-0.5668817156749254,140,2,2,4,33,PC_cd,344
1100 E  49TH                         ST,-0.8216027328613463,0.9777860271087808,07/23/2020,07/23/2020,23:00:00,0.33312334808182736,9,0.3627999275683865,-0.970955761839616,-1.269889383198584,2,6,-1.0464056451992767,174,2,2,5,58,307.0,1309 1300 0913
VIOLET                       ST,-0.49083056890433285,1.2303969424121337,02/23/2020,02/22/2020,09:00:00,0.33312334808182736,9,0.2726969286876776,-0.970955761839616,-0.8768554794866036,0,14,-1.0464056451992767,174,2,2,4,33,PC_cd,344
1ST                          ST,-0.09625961961441436,0.6422424716869206,3/06/2020 ,3/05/2020 ,16:00:00,1.4800285359656005,11,1.4358447324204657,-0.970955761839616,0.1712349304120107,0,10,-1.04170443020394,165,2,2,4,33,PC_cd,1822 2032 0344
WESTERN                      AV,-0.7833234616615615,0.4782836889240924,9/04/2020 ,9/04/2020 ,04:00:00,0.16927974981271696,0,0.09904387629940216,1.0298428724832658,-1.3353950338172473,3,15,-1.0464056451992767,174,2,2,1,10,CAPO_cd,1212 1309 1822
700 E  76TH                         ST,-1.093483710357104,0.9158248592041567,11/20/2020,11/20/2020,00:01:00,0.16927974981271696,0,0.19078511152339672,-0.970955761839616,-0.8768554794866036,2,1,0.8340803529354343,166,2,2,5,32,207.0,0411 1206 0553 0408
LA BREA                      BL,-0.6841899644518891,0.03311652874795977,12/15/2020,12/15/2020,01:30:00,-1.305312634609277,15,-1.3131158516127999,1.0298428724832658,-1.3353950338172473,3,15,-1.0464056451992767,174,2,2,1,10,CAPO_cd,1822 1309 1501
2000 E  115TH                        ST,-1.4929622585188114,1.1970332366173257,10/25/2020,10/25/2020,05:00:00,1.1523413394273796,14,1.157344554061911,1.0298428724832658,-0.5493272263932867,0,1,-1.0134971402319193,147,2,2,4,49,400.0,0329 2000 0913 1300 1307 1814
5TH,-0.37010363665894336,1.0797836419671203,12/29/2020,12/29/2020,13:20:00,-1.6329998311474978,1,-1.616189575120639,-0.970955761839616,1.1538196896919617,2,1,-1.0464056451992767,174,2,2,4,49,400.0,0377 2032 0344 0416 1822
10500    LINDLEY                      AV,1.749979075943684,-1.6036115526704648,8/07/2020 ,8/01/2020 ,10:00:00,0.9884977411582692,2,0.9869679743602067,1.0298428724832658,-1.5319119856732375,0,6,0.8387815679307711,132,1,1,0,49,400.0,1259 0416 0553 0913 1251
GLENDALE                     BL,0.03133795105146547,0.9453755700509983,06/24/2020,06/23/2020,14:45:00,0.00543615154360652,10,0.04825854965754803,-0.970955761839616,-0.942361130105267,2,6,-1.04170443020394,165,2,2,5,54,106.0,0305 1822 0302 1218 0202 1100 0430
